"Country","Year","Monday Beta","Monday P-value","Friday Beta","Friday P-value","January Beta","January P-value","April Beta","April P-value","December Beta","December P-value","Halloween Beta","Halloween P-value","CES A","CES B","CES C"
"China",2008,-0.085141824116127,0.857926870619995,0.12407299852942,0.794201759669432,-0.322912746128064,0.617455606276912,0.800118324950062,0.226051017961156,0.388511461112271,0.539986331415672,0.371501951839873,0.308327371399942,0,0,0
"China",2009,0.572506743159477,0.0690412454319414,0.109781792363941,0.730591438770962,0.362041896741656,0.482346083173862,-0.0276120525342537,0.950165274860216,-0.122577281153334,0.772628085993389,0.170322204540248,0.486631748762457,0,0,0
"China",2010,0.420170954829824,0.0796646936540833,0.251135763866392,0.286302672684541,-0.471791584465741,0.162427739484928,-0.392168146126225,0.235010421510592,-0.0308212014753059,0.92246326753855,-0.185780145523972,0.312683212248361,0,0,0
"China",2011,-0.224465259987804,0.255277766416636,0.16228021322977,0.391727991209514,0.0636362886374406,0.816714367215957,0.0647597565130125,0.81773353084108,-0.174134389779173,0.508188245451262,0.0688692135477928,0.643486941489614,0,0,0
"China",2012,-0.257165755694898,0.153584783200828,0.362816779330135,0.0429188969535592,0.383956896834107,0.183450763527972,0.444561069280158,0.103065207601553,0.756060082683359,0.00243647197650019,0.268496442789006,0.0555482903732094,2,0.559438431006747,0.186479477002249
"China",2013,0.244439772220193,0.209133920417569,0.108922016324214,0.575203715037063,0.275206776956755,0.317242711474301,-0.122471074249391,0.671012573058239,-0.19386392514972,0.461990140044415,-0.0314703933120596,0.835002726943991,0,0,0
"China",2014,0.116777329322078,0.521206728364497,0.192039040157694,0.284232747537721,-0.346272302517407,0.160511095471136,-0.172268445040858,0.484404208785093,0.657313937316304,0.00581783054483379,0.0579130122193384,0.677032549317492,1,0.657313937316304,0.109552322886051
"China",2015,0.134070217130288,0.745039058262179,-0.142370248307169,0.73192209954892,0.0173714611387893,0.9762782984447,0.863818862240414,0.131611654069357,0.171854025596869,0.754214580178876,0.520290515696927,0.100390395443605,0,0,0
"China",2016,-0.257022782159339,0.294965601188813,0.0281929070987724,0.908439500936445,-1.39047746960092,5.07782674505768e-05,-0.21679459265603,0.520569294769955,-0.315912527702128,0.328806210837634,-0.194839461189302,0.302214659575139,1,1.39047746960092,0.231746244933486
"Croatia",2003,0.0209801616463555,0.940263761691883,-0.353853609267272,0.213956683437648,-0.332929919932959,0.399389079976582,0.282453720927876,0.484180405762805,-0.0222041562259373,0.956119157966639,-0.0218273486430667,0.920639389777836,0,0,0
"Croatia",2004,-0.0846465617619853,0.640261102280762,-0.127503696910482,0.496495142033622,-0.110798943259274,0.658781468628248,-0.0892364095193699,0.740982899143517,-0.304509644181831,0.273138889274334,-0.128829572961,0.363537445261469,0,0,0
"Croatia",2005,0.239386378377366,0.216114951600465,-0.110650227821492,0.563765504476664,1.4276811674456,3.22995024081477e-06,-0.20394361474052,0.433626525332708,-0.114828414279404,0.651720050612896,0.00769131443666725,0.958843730247876,1,1.4276811674456,0.237946861240933
"Croatia",2006,-0.240290108267268,0.0766417009323698,0.105117976445216,0.430163797232715,0.0125128504113388,0.947973039772322,-0.0348430787809367,0.862495290963688,-0.289075868916204,0.141683077162325,-0.0316089816149246,0.760842711052285,0,0,0
"Croatia",2007,-0.338667521394155,0.0551136941848226,-0.0639973057315779,0.713977770916347,0.653641095486243,0.00634160816489645,0.336958031940429,0.165823659945294,0.586367407018124,0.0249947841502419,0.231380569020996,0.0874797832005663,2,0.620004251252183,0.206668083750728
"Croatia",2008,-0.183604589996753,0.66791271301429,-0.253283414329822,0.560105683541037,-0.142294213302261,0.80940506413219,0.489397891708628,0.407097073216189,0.880694417247577,0.144580124490576,-0.00911883650751287,0.978087542460536,0,0,0
"Croatia",2009,-0.477087528478245,0.140899497972242,0.0458624592304717,0.88978629464603,-0.185452832261421,0.698826374836682,0.407246618925143,0.384819257554855,-0.200631745791674,0.654774081787715,-0.356909297503746,0.156452962806863,0,0,0
"Croatia",2010,-0.265394863722889,0.084903197380118,-0.0424625051993212,0.785438445876915,0.615016685986998,0.00522187169416265,0.158773180955436,0.457191140839365,0.839870877068572,3.82754637550363e-05,0.273400197783816,0.0215979265215145,3,0.576095920279795,0.288047960139898
"Croatia",2011,-0.4161508711962,0.00265925382025636,0.220835151460018,0.103300615183306,0.544308653193923,0.0067981209295371,0.00672242646205254,0.973135498525335,0.134327154797014,0.491720880194685,0.151213661050848,0.161529090095812,2,0.480229762195061,0.160076587398354
"Croatia",2012,-0.195749731016594,0.0735531850431354,0.104229131727232,0.339580483274616,-0.0549329311075558,0.72356681232369,-0.109617855328086,0.490083227993292,-0.0788691596138634,0.627478951746321,0.0414340748235815,0.626661434732102,0,0,0
"Croatia",2013,-0.0291524149289161,0.745829073310963,0.038335199675806,0.66765773220585,0.387304961699088,0.00155271412924937,-0.132807422147807,0.294068011405769,0.0831585469346337,0.520638599453957,0.185016289986441,0.00748313323159015,2,0.286160625842764,0.0953868752809214
"Croatia",2014,-0.331785014609172,9.69189583980783e-05,0.0369437616489886,0.659378881461531,0.0165219088248176,0.892260489523826,-0.109368456169593,0.370322395977937,-0.139647951809816,0.263349181709993,-0.128402115117298,0.0550505112523033,1,0.331785014609172,0.055297502434862
"Croatia",2015,-0.112808273688717,0.152603584410887,-0.00257191572471391,0.974126737273256,0.0930600341688772,0.412319013472833,0.150190630022476,0.186282696277544,0.0660616510157746,0.560449292025959,-0.00176622667639257,0.977014659274224,0,0,0
"Croatia",2016,-0.12212255390968,0.117917917229579,0.0710724921184938,0.35840483457302,-0.353906327330982,0.00192023847222671,-0.0536619230047752,0.61925953839112,-0.114064106930417,0.29129472747676,-0.102891670946061,0.086846129843939,1,0.353906327330982,0.058984387888497
"Czech Republic",1995,0.0285518650370153,0.817073880963945,0.0563084532072465,0.640285045760762,-0.361153747376726,0.0363592353821213,-0.0686400933552663,0.689447580411381,0.273608547839797,0.216961308011685,-0.461013986337501,5.31391350688426e-07,2,0.411083866857114,0.137027955619038
"Czech Republic",1996,0.0843043289198682,0.350092210872677,0.00983369518474341,0.913131011909072,0.16110970216371,0.233684535617735,0.129711833443021,0.303630938486925,0.247789014068408,0.0610208711328764,0.217196506238606,0.00170361839514583,1,0.217196506238606,0.0361994177064343
"Czech Republic",1997,-0.268759883914061,0.0473419926680529,-0.17606411210945,0.196148158055437,0.320634071754246,0.102921570922554,-0.164097688124829,0.382705500854741,0.184860336297516,0.357388582052461,-0.0156096191684415,0.882993847529298,1,0.268759883914061,0.0447933139856769
"Czech Republic",1998,0.0826418584349371,0.628964065615923,0.101612856714563,0.55859797317732,-0.284039902115682,0.250132893223002,0.0443905218646542,0.854036139254378,0.107683887547992,0.662478569247433,0.220297048540809,0.0951595714075275,0,0,0
"Czech Republic",1999,-0.0244855967165516,0.87913195637619,-0.129625825956917,0.421079393814739,-0.0706085288395084,0.761678099745393,0.188823202580575,0.407322099403688,0.0448099798546813,0.844009163785915,-0.113241717191345,0.360914381804034,0,0,0
"Czech Republic",2000,-0.0749602228911835,0.728363044524231,0.378214549924763,0.0716288233619495,0.664929255253082,0.0309888938468038,-0.176886765419964,0.564335017617043,0.793367046701632,0.0102059705573496,0.220192315094843,0.180616802370265,2,0.729148150977357,0.243049383659119
"Czech Republic",2001,-0.0112041104665838,0.953948310530512,-0.0859187696115386,0.655493076113257,0.306479570930907,0.249129570064189,0.0154431633258988,0.955576095700926,0.107189660667929,0.719603233201568,0.00731819218606244,0.960838844408117,0,0,0
"Czech Republic",2002,0.0247539036428515,0.895948201802583,-0.0980280228162003,0.601936785754193,0.3098798027273,0.235250878660737,0.170260018098957,0.522612324918858,0.0302107737487599,0.915719536752168,0.179576922952189,0.218988360523237,0,0,0
"Czech Republic",2003,0.165219207332232,0.230505981486318,0.211589419693521,0.122222292240425,-0.0609157382788819,0.749711866736974,0.158382990835439,0.416872740119331,0.126133973650405,0.536497806668917,-0.0122284320433485,0.908888594155407,0,0,0
"Czech Republic",2004,-0.2463917117946,0.0905097033542397,-0.230589645738173,0.113030034715924,0.0731376147003004,0.728871088840327,-0.200304334917803,0.33221982539409,-0.0964431573493418,0.640348332355285,0.165507917765937,0.141832114011454,0,0,0
"Czech Republic",2005,0.208565075580731,0.230800483230564,0.0857177056549466,0.619363936830517,0.0619162019563786,0.800917919709616,-0.286110331537051,0.244546414425446,0.0938951741096036,0.702190798127171,-0.0399862701256092,0.765671508644406,0,0,0
"Czech Republic",2006,-0.103519718834673,0.603094711350242,-0.0806207369037308,0.678619831383593,0.133875658591944,0.621552372127594,-0.132063138068788,0.648543225536003,0.0273002785165157,0.92491858094008,0.0270373350005872,0.858423484693147,0,0,0
"Czech Republic",2007,0.00503681651200732,0.976660986259085,0.118762506459277,0.487221204222569,0.178897365642886,0.448182262726528,0.248815474639659,0.312457623889024,0.12700391137958,0.631838097395887,0.00994773377002181,0.940082400795792,0,0,0
"Czech Republic",2008,0.18213620252255,0.703221790010744,-0.402075489514112,0.397107127122881,-0.533817956205678,0.419459721856045,0.447895798210348,0.498063311159911,0.338814754606559,0.631341722675419,0.359254069081436,0.330157801633328,0,0,0
"Czech Republic",2009,-0.0249407401024787,0.934944592344528,-0.0941875102462128,0.754169989841229,-0.484589037217919,0.247254395577153,0.723519473633634,0.0845938519939812,-0.0922356335123271,0.829199129364431,-0.184752468147884,0.42568286774659,0,0,0
"Czech Republic",2010,0.571330098111421,0.00777076940775672,-0.297989660839283,0.159636760462671,0.277646765486888,0.369693224065237,0.329317705655753,0.287495511896383,0.532740244997828,0.0792074371499454,0.216689957590907,0.19736107164801,1,0.571330098111421,0.0952216830185701
"Czech Republic",2011,-0.474988932266396,0.106591195148075,-0.0746804027641808,0.785518536940462,0.230244146642567,0.548030636901327,0.189513791275835,0.680889379089403,0.401553928279429,0.316845594322075,0.27521001020193,0.208872634815566,0,0,0
"Czech Republic",2012,-0.292511580702496,0.0811611992653921,0.0885082519229171,0.588247881228507,0.270333190571965,0.246260298755694,-0.199549820173665,0.402151048208916,0.208882866431232,0.415434220426644,0.0465229519629313,0.717491561059676,0,0,0
"Czech Republic",2013,-0.118341027248525,0.421932696517046,-0.105868375285708,0.469066618949307,-0.083283622034358,0.68013314786142,0.00663720837176195,0.974325940564232,-0.228590586199135,0.301831875827399,-0.119765000039708,0.290544949230419,0,0,0
"Czech Republic",2014,0.106397411462201,0.445367164214169,0.174735503630215,0.210540457521762,0.00643718206478391,0.973301103434376,0.00220615171952493,0.991232466950415,-0.318695054635055,0.121828927568851,0.0170153943299098,0.87498646382337,0,0,0
"Czech Republic",2015,-0.0505550541046082,0.739680842313772,0.0797185398275684,0.603209278978769,-0.000363621990407447,0.99864145575062,-0.0490651641150301,0.822181109339513,-0.126716235868943,0.561747605423946,0.0651709158371952,0.578244378497985,0,0,0
"Czech Republic",2016,-0.0846753127884155,0.617597952497493,0.0264832399438761,0.875887808653097,-0.126676012595526,0.60412090629027,0.0948968943634138,0.691290648142257,0.27338461692048,0.253173442619796,-0.0308576725523767,0.813576387616902,0,0,0
"Denmark",1992,-0.227565252833112,0.19834515645811,0.477494977796652,0.00821132469894864,0.343281833731833,0.168431813448128,0.210012860588659,0.429734532112494,0.182135584087087,0.483279632866738,0.182395171437546,0.190684898877035,1,0.477494977796652,0.079582496299442
"Denmark",1993,0.089050369504834,0.564730574174336,0.037073786289799,0.813344744723185,0.520516816228631,0.0191809931099514,0.108485032256459,0.631638094188096,0.216579544619827,0.316963080100743,-0.0545941481042879,0.647728869004441,1,0.520516816228631,0.0867528027047718
"Denmark",1994,0.117284856304518,0.423385593764435,-0.0781327296140795,0.590853679221757,0.494479612066916,0.0157115640167809,0.0937591543796561,0.667571694718869,0.151445023355678,0.457020411345654,0.139432995811767,0.213712585668987,1,0.494479612066916,0.0824132686778193
"Denmark",1995,-0.213867830614909,0.0439364631091762,-0.219603964391822,0.0371615371884746,-0.0463326224773018,0.751380648444983,0.272317076331148,0.0985849962887097,0.0850869398934208,0.586178110324506,-0.0267749070047186,0.744324270563188,2,0.216735897503365,0.0722452991677885
"Denmark",1996,0.0449412322139983,0.645017108497323,-0.146066567846978,0.135104811087097,0.215721344798219,0.109885450660266,0.0904322020892944,0.529585715652097,0.155133388276695,0.293078243211819,0.041983435556787,0.579903581737774,0,0,0
"Denmark",1997,0.110716195746488,0.488544872630994,-0.0712669010731499,0.658062065047887,0.237774166441625,0.279635114573165,-0.132698314946754,0.554248163152884,0.350975076918297,0.135645695207497,0.0972686517387637,0.432721591992531,0,0,0
"Denmark",1998,0.203127856170836,0.399923933983423,0.0200792629529268,0.934653226924659,0.12085554854736,0.722089864456824,-0.292171590574223,0.41146876002221,0.397094387352706,0.253540350365965,0.236669119666802,0.204953900171327,0,0,0
"Denmark",1999,-0.14168375327174,0.346782281934127,0.0453437273873119,0.766683655602011,-0.0375633882015574,0.862650385442992,0.244119443943171,0.284415785128099,0.226454231684532,0.286866395594023,0.017635035164898,0.879693970575028,0,0,0
"Denmark",2000,-0.188691022396525,0.406361788556656,0.417734738944481,0.0626594109673224,-0.223435876004745,0.483240382573542,-0.291140206867898,0.406800683186855,-0.154765194211271,0.642494044283524,-0.119230203721068,0.494965080120275,0,0,0
"Denmark",2001,-0.335844786661944,0.109905500310871,-0.198576957894503,0.336300248704781,0.599874819317839,0.0356045811714261,0.20865387991527,0.502770463018312,0.137296428243651,0.667433209094079,0.0860559241109563,0.592798490689286,1,0.599874819317839,0.0999791365529732
"Denmark",2002,0.0747598278993241,0.767843263722056,0.348857431206337,0.169139936467549,-0.0509366230053596,0.884435633580086,-0.32688548014883,0.371910000698974,-0.166348540565445,0.664711308109035,0.146193900070322,0.457473035169353,0,0,0
"Denmark",2003,-0.0422872319353,0.820578995637744,0.175546851903092,0.350504243081664,-0.385529473851939,0.132342470586561,0.422437762128697,0.122763438882848,-0.0521876401395547,0.848436836955828,-0.197219585351455,0.172360505232068,0,0,0
"Denmark",2004,-0.168036955794198,0.187929387447765,-0.0513193043723473,0.689375079623675,0.281196805704451,0.118655240364545,-0.124942801533078,0.506721406307313,0.0153092208413701,0.932131669258819,0.0236117553387489,0.810656106080259,0,0,0
"Denmark",2005,0.193274589398575,0.136678278626857,0.184360630708451,0.152496210712217,-0.0690203052181133,0.704163407417711,-0.308036372418747,0.0982533510240444,0.173593389112787,0.339949195722991,0.0137897558502261,0.890143567368431,0,0,0
"Denmark",2006,0.141531863989005,0.391232401659835,0.0536065397897643,0.743337161665539,-0.0944712950991335,0.676719647082587,-0.0190371128568406,0.940421853359295,0.165872217426732,0.493410030123594,0.0069802029509824,0.956022769431993,0,0,0
"Denmark",2007,0.0331675782020659,0.858997235220299,0.0529619642780206,0.77329844232973,0.225473607100458,0.373909154993009,0.230962148829951,0.405544168169116,-0.0850823477622831,0.765193100359829,-0.0313448370621946,0.826010789765156,0,0,0
"Denmark",2008,0.232367064081124,0.560404361887468,-0.0019776812014617,0.996074742525183,-0.356010527761247,0.518959943595526,0.219628089250132,0.69671069148458,-0.0841470725851587,0.886490071855224,0.127552400134345,0.679750998562584,0,0,0
"Denmark",2009,0.151133848862768,0.585324962798324,0.127541599376065,0.652840655000646,0.242995762734174,0.530576219774237,0.954183166988963,0.0192131350307593,0.122870060421792,0.756335780017678,-0.0159485369141018,0.940876567927587,1,0.954183166988963,0.159030527831494
"Denmark",2010,0.301349677341886,0.139184228696285,-0.258124994535027,0.215687725451087,0.206349402008298,0.485333879620955,0.341819461378384,0.270934356360316,0.297933047788413,0.303345905914094,0.198980576835411,0.209865496443809,0,0,0
"Denmark",2011,-0.180310660561185,0.412039425772488,0.205345003475455,0.350296484043466,0.136870278090254,0.658338557671571,0.0381407063266185,0.908509061498044,0.148382508709535,0.631664074413877,0.258663490912998,0.125178513171198,0,0,0
"Denmark",2012,0.0983447202279501,0.557750644936473,0.0962371232204338,0.566216883883895,0.132038617578623,0.566237247040642,0.0932525959622497,0.711397565872748,-0.0171702827218871,0.94708250002868,0.107100953899691,0.406787127283589,0,0,0
"Denmark",2013,-0.0790932117429787,0.602657061667736,-0.0916785981910051,0.549301366716637,0.291838028688774,0.163831213015492,-0.0121465217450786,0.955638700879445,0.0696808328195773,0.760991656377706,0.0667945045756608,0.571133936381175,0,0,0
"Denmark",2014,-0.125018317778359,0.439624673557033,-0.0826498800159392,0.614757622132655,0.143481475702861,0.520615937256831,-0.0723738015131856,0.761581938141086,-0.198616674557423,0.40533894845803,0.0456442486353569,0.716462343573718,0,0,0
"Denmark",2015,0.21400107244998,0.313863245112212,0.139016568950639,0.522512468776955,0.293871182901097,0.327850196972383,-0.0618626890933934,0.843792506793376,-0.117917945008169,0.700694464961995,0.295022158167079,0.0729984937852094,0,0,0
"Denmark",2016,0.169268772789819,0.458793393308082,-0.0659483126827357,0.77275754747815,-0.124772088452033,0.703145696256875,0.131636408103986,0.687657657840677,0.349462827299963,0.275734290626438,0.0474656755733064,0.78662032512516,0,0,0
"Finland",1992,-0.227465117611638,0.317360405597671,-0.19694107245316,0.393841227387494,0.625728382426596,0.0511262470544536,0.0425078115302195,0.896477816806093,-0.166390494731343,0.610626826637317,0.207473763012723,0.238526781465478,0,0,0
"Finland",1993,-0.463139239754967,0.0273156772554642,-0.256929380020718,0.226370469644874,0.0215454276989858,0.944640738035874,0.515017730148776,0.0978797188587269,0.00606721823506623,0.984031720132349,0.0807201442668628,0.621366345438483,1,0.463139239754967,0.0771898732924945
"Finland",1994,-0.179772557112847,0.302927709269483,-0.0359753392181736,0.837725532870855,0.986666325385634,0.000101077531567559,0.257890280970179,0.302564826674933,0.030835424924225,0.901790304647708,0.0342658039519992,0.79994933477828,1,0.986666325385634,0.164444387564272
"Finland",1995,0.182655963364288,0.438157274370779,0.0809024682831468,0.733181463305384,-0.0664069040329979,0.838324938656251,0.696333892434704,0.0528935680244267,-0.619411090133599,0.0848310983365666,-0.185852821444404,0.305689452418289,0,0,0
"Finland",1996,0.010503748026351,0.944317935590455,0.147107975111673,0.335689675162101,-0.0302054220255412,0.885299406449908,0.160120016602072,0.474407100997769,0.080157168407103,0.733494837987535,0.112501925668972,0.33750184516348,0,0,0
"Finland",1997,-0.0780637862070184,0.748712487041356,-0.167071361725751,0.496411650979502,0.414800454377288,0.227130421823234,0.0416407724530698,0.901326951278769,-0.259466804035011,0.469808107147566,-0.0243896291864273,0.897346252380872,0,0,0
"Finland",1998,0.51297954685705,0.130914865135374,0.306716751843947,0.376638105063807,0.293729948437946,0.551627334731892,0.464955623676096,0.35745764268353,0.529719390226167,0.283383533381622,0.556438507959561,0.0353009455704438,1,0.556438507959561,0.0927397513265935
"Finland",1999,0.261060067091176,0.41282971821596,0.604234946558617,0.0627310200462793,0.250826263316614,0.593544059141536,-0.129384002146096,0.783038743703768,0.99206981143705,0.0314633041306426,0.364697065491895,0.140911141236925,1,0.99206981143705,0.165344968572842
"Finland",2000,0.208434674532644,0.709837881469502,1.64896901844718,0.00327558625333793,0.240926410287627,0.767815910164398,0.439615248491671,0.607696054490135,0.078290230455876,0.927136756875933,0.350562860739679,0.422571303047961,1,1.64896901844718,0.274828169741196
"Finland",2001,0.167134683235164,0.754935911121348,0.0198464505438731,0.970205062612845,-0.458734941751029,0.527471093165018,1.64411339837567,0.0394323076921552,0.69976089118699,0.404590585064121,0.234344127843253,0.569293152525958,1,1.64411339837567,0.274018899729278
"Finland",2002,-0.170642282578586,0.673074835529823,-0.15594664189938,0.704037470638339,-0.146228456804852,0.793420561690381,-0.828734846077351,0.146937864409193,-0.942897179234838,0.133898692131809,-0.168735449298234,0.592828844459093,0,0,0
"Finland",2003,0.0824163847914621,0.775087501009601,-0.0219862834707312,0.939696231588728,-0.523029863133728,0.195376998561351,0.643154924179998,0.119622130393104,-0.300103202288462,0.477142524111422,-0.110030753140488,0.62211192696093,0,0,0
"Finland",2004,0.0325829126094041,0.875109268612633,-0.0584468316359355,0.779652982663299,0.468794984259651,0.110195736385063,-0.849315594361785,0.00401254369929393,-0.186127887098086,0.525062194767528,-0.0692324952897984,0.664925999784617,1,0.849315594361785,0.141552599060297
"Finland",2005,0.105741592508934,0.418962805307542,0.17805233104325,0.174054401622268,-0.0430810322766322,0.81973952326954,-0.17366857596286,0.348078659928365,0.167034614025244,0.377293356155819,-0.0109002656467239,0.914191807976366,0,0,0
"Finland",2006,-0.108091634104236,0.539328581619389,-0.180587933733157,0.305447340331822,0.120742236999471,0.625208810096748,-0.00301176060597109,0.990933847745563,0.179469432951817,0.498532539826705,0.181543590974126,0.179459686571584,0,0,0
"Finland",2007,-0.00123411672258837,0.995057941876254,0.120714492834833,0.541690719807653,0.135062370822497,0.620574210735135,0.188919587098565,0.517038502853413,-0.228975956028144,0.468016551542792,-0.0806372703310875,0.598500871966192,0,0,0
"Finland",2008,-0.00432287984141902,0.991012671176263,-0.0327600553384708,0.932988539921582,-0.11422488013272,0.830971480937811,0.316948018294148,0.553777299121382,0.142316584191989,0.803424436912608,0.103178101050636,0.729102716497766,0,0,0
"Finland",2009,0.0937807581930214,0.760032714801808,-0.0027010039319004,0.993139141832724,-0.273551731461112,0.535644831835515,0.998225039874538,0.0244742419794613,0.290251999963302,0.511055512210413,0.049186417456773,0.837014741137425,1,0.998225039874538,0.16637083997909
"Finland",2010,0.28553694512471,0.164742595062487,-0.30137265327496,0.148853995167054,0.148875624950105,0.625859373089843,-0.25951391712825,0.38458768919523,0.35116930022716,0.239670166352983,0.0866763683392713,0.588274005442382,0,0,0
"Finland",2011,-0.489365799463054,0.0911312626518092,-0.0810147140436171,0.779116702269941,0.253063065428473,0.546225557817027,0.171538757114595,0.689383401173064,-0.029269705719764,0.944338150715601,0.141304459363867,0.527673097182794,0,0,0
"Finland",2012,-0.0748731559555808,0.728929578548947,0.214842641684767,0.324128886387492,0.325565618323584,0.284463608181513,-0.372328955401778,0.242190842586201,0.117315673632993,0.733102098560473,0.10886764791321,0.515979809390475,0,0,0
"Finland",2013,-0.122709856797196,0.403307932038138,-0.0178685609422825,0.90450950833747,0.101466155972966,0.619377352928911,-0.121883931160944,0.559022546637739,-0.0977484685322515,0.670302924279714,-0.0488162154361374,0.669772687679663,0,0,0
"Finland",2014,-0.0827707587848097,0.579278131703671,-0.164776180836753,0.273780250583781,-0.264944552184312,0.208822592554415,-0.0614501907063291,0.775195029204752,-0.161943385082687,0.462354492297417,-0.0153859253644725,0.894318502703398,0,0,0
"Finland",2015,-0.192554958555115,0.339665100556033,-0.145207142860052,0.4813959739018,0.376632120540992,0.197429190005827,-0.33514923152288,0.251237287254263,-0.175863373810807,0.546752974084817,0.107395983110713,0.494434198378253,0,0,0
"Finland",2016,-0.13454598840119,0.500914940325123,0.126382385475197,0.527225421734378,-0.17542688067857,0.552672171566656,-0.120484479980126,0.669531920351728,0.251940949016627,0.382950554740572,-0.0804605503987484,0.601960597354902,0,0,0
"France",1992,-0.296766200437531,0.137398337131799,0.0762432624972575,0.702122712060805,0.328364050183769,0.228671006850046,0.277935704853823,0.328718967855741,0.27114378789468,0.319986916928645,0.28602011640038,0.0607627926484242,0,0,0
"France",1993,0.0545581407385626,0.736381640034913,0.18862508857344,0.237797430534056,-0.353343910279698,0.123451728530665,-0.350207139488209,0.12680195263642,0.196625151314674,0.360651945441642,-0.0296772549819607,0.810462773404361,0,0,0
"France",1994,0.0778416650658942,0.672416391125575,0.0348351190053201,0.848730757009165,0.246579681063565,0.334515834203942,0.31794030607776,0.234545498736704,-0.1137476281262,0.649175118929376,0.0551415807686862,0.694669046765441,0,0,0
"France",1995,-0.315315790639902,0.0915733041930576,-0.259872865610622,0.147432617439501,-0.207886872038178,0.414507298383971,0.181133099131335,0.507240004004537,0.125734455719117,0.629097063104944,0.0863237127502408,0.53856244932369,0,0,0
"France",1996,-0.125829479548225,0.332746287195952,-0.013773286561392,0.915485332923714,0.301516756261055,0.0900525826438619,0.196704475662184,0.288520089905566,-0.0465935264813824,0.796966853295322,0.176247006938895,0.0768385913602678,0,0,0
"France",1997,-0.0526851629520411,0.819729273467253,-0.361140659181101,0.113536584398753,0.305129274062341,0.335344686886758,-0.102465222052969,0.746095979167256,0.143959294032137,0.649205713113124,0.150761934513633,0.39449414265289,0,0,0
"France",1998,0.210736760813799,0.442338399423443,0.111964492653415,0.685348594234496,0.165476698371044,0.667254183217117,-0.0953523762974882,0.808488709435464,0.0255769683517088,0.948159891343007,0.37855014971828,0.0726968798159423,0,0,0
"France",1999,0.317840523556779,0.109804424240785,0.172312683562212,0.381496929159439,0.283711876533693,0.319471117085572,0.147478252433056,0.604544515900811,0.402912349726549,0.140445696662174,0.163792590478621,0.28180953281073,0,0,0
"France",2000,-0.00642369457463681,0.979040033126084,0.325796414209542,0.176747213167439,-0.257711700397481,0.450719343733719,0.103939656755477,0.77660988204068,-0.0144321922094618,0.967785526619422,0.00111512007784508,0.995229659680826,0,0,0
"France",2001,0.407579706077985,0.130363237177732,-0.17167443844054,0.51696210943885,0.249665653743386,0.498978045795291,0.642077748902925,0.104453536838908,0.37606914772459,0.352657005369554,0.212445875807716,0.304219659761981,0,0,0
"France",2002,-0.307272030393214,0.394236519188366,-0.102927807265954,0.77521038992291,-0.0355391382349458,0.943686738142732,-0.107243273759955,0.834655780357975,-0.284101454312558,0.588662957010497,0.214828928029085,0.441239702933363,0,0,0
"France",2003,-0.0333878739954861,0.897976087600632,0.300109188725799,0.253256943458936,-0.208055773311577,0.565994325741344,0.585180418208835,0.122762755175565,0.164442873712701,0.656815487923913,-0.0879445678223795,0.663447179636588,0,0,0
"France",2004,-0.13106468077898,0.350072697282618,0.00114168423173938,0.993452252945553,0.0974848906299937,0.626289240266975,0.0580891686018375,0.776505909049988,0.0682775230127401,0.72234310404203,0.0417186360157481,0.699131068589494,0,0,0
"France",2005,0.134660844444512,0.229001613897933,0.192304063196403,0.0839640573331238,0.0141484480555171,0.928804868444698,-0.286086785667172,0.071721894783571,0.0518854442866741,0.743192501699516,-0.0291361486024518,0.735554418954075,0,0,0
"France",2006,-0.124919014149612,0.413712715134794,-0.0665884423809024,0.658089015597369,0.178118119400115,0.395958870530813,-0.0755369798765835,0.742268074036379,0.166489425020507,0.457715863093917,0.0824783121865377,0.479489352721401,0,0,0
"France",2007,-0.103010034584548,0.552712804604003,0.134926190477079,0.436890668065195,0.0774341928558198,0.748570577595711,0.319116559523966,0.217059565614706,-0.0295204839887572,0.908951294341678,0.0402605708933321,0.764615657591235,0,0,0
"France",2008,0.0662978414167459,0.872226987986059,-0.130274012764628,0.75378323082953,-0.405553030302156,0.480452287358763,0.512205842550107,0.373000896334031,0.175227139507403,0.765190772859419,0.117093272899814,0.713317063224333,0,0,0
"France",2009,0.0368615289470671,0.891556401471999,-0.0223434518007565,0.935125870773932,-0.424681989478637,0.26805256637372,0.542324093950511,0.166795621743465,0.256776132002907,0.493758165752364,-0.0472300788907189,0.821331138319977,0,0,0
"France",2010,0.466499909280167,0.048672781477817,-0.333802157727056,0.157571782683923,-0.259205666936933,0.456602056738885,-0.20423519402644,0.557407368489837,0.225282436309325,0.49074820965316,-0.0332471760227737,0.856888347103671,1,0.466499909280167,0.0777499848800279
"France",2011,-0.661520098744414,0.0238533030889363,-0.0321054722827136,0.911584917234544,0.381488260868745,0.359202659535739,0.289770513682093,0.505545806948856,0.144505444293068,0.728171929431969,0.220385145753232,0.328126213397351,1,0.661520098744414,0.110253349790736
"France",2012,-0.147860702603351,0.479894239568294,0.0629968603629467,0.76498640230377,0.124341266442589,0.671193593952813,-0.405777266264114,0.19550567218656,0.0515517948799872,0.869161064149764,0.0114744045192919,0.94383170350089,0,0,0
"France",2013,0.0448986849197575,0.785096617893579,0.108996173095544,0.508145690978902,0.0569356763376011,0.804257526770382,0.101397936859419,0.665600488415534,-0.0550550062053427,0.818419132342199,-0.0373566051465148,0.769404750430591,0,0,0
